gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm
SOX6,0.918470572,0.843684584,0.538614382,0.465500459,0.89772619,0.62850471,0.589656623,0.828034393,0.516927958,0.481751195,0.434262356,0.546573065
PPP1R16B,6.28966632,5.083272218,4.976713218,5.947489473,5.045624514,5.714228598,6.414224439,5.458563585,7.10798597,6.032384962,5.91729559,5.818940422
PAMR1,0.146353421,0.637064205,0.617198362,1.318302257,0.44970947,0.762050411,0.166515625,0.078185356,0.544745192,0.428537828,0.568080178,0.440274415
COPS7B,8.705065764,9.261844768,9.483575007,9.482407255,8.945403488,8.408672759,9.852251824,9.510012522,10.73377607,9.941538693,9.281971497,9.184834996
ZNF707,2.037345098,2.54250031,1.845526981,2.455976595,2.002772733,2.031108338,1.84849881,1.806038067,1.643427856,2.102521885,1.902697265,1.965115973
AFF1,2.907672805,4.418043798,3.127059041,2.919881384,4.831953393,3.845133877,3.476054391,3.179855914,2.808322818,2.489849787,3.212978799,3.540821518
EXD3,4.507485772,4.116507803,4.064396085,4.880037463,4.187559975,4.172002701,5.053306352,4.963864487,4.536847734,4.620673693,5.286648936,4.091334525
KDELC1P1,0.074932176,0.079554511,0.162052456,0.086533816,0.033860127,0.037515939,0.116256978,0.300228659,0.123047052,0.156720783,0.166202308,0.272056408
SLC1A1,3.80396994,3.73835562,4.067463954,4.409263727,3.195030752,3.044393153,4.110082545,4.444580666,4.412058549,5.175843019,3.450215253,4.151392583
VOPP1,25.2748156,24.46163285,25.74615193,26.43724239,23.78524323,27.25037826,25.01963299,30.31186306,26.33092207,27.68768894,27.60942893,26.69974108
AC074117.1,2.468907574,3.184150652,3.69099166,2.755488297,2.60566182,3.451114583,2.964995883,2.68510481,1.959087934,2.408583013,2.958578884,2.23452125
VANGL1,0.555256351,0.867703387,0.769069626,0.691659389,1.088205897,0.824622043,0.651754938,0.538823531,0.621522036,0.593708376,0.754169109,0.757202368
TBL3,4.846649643,5.456716236,4.838334964,4.179496052,4.566265091,4.646921119,3.735205279,3.73007159,4.837667482,4.364445499,4.953452717,3.803590626
AC010998.2,0.271374367,0.384152823,0.39125945,0.104463623,0.408759454,0.181156969,0.093563616,0,0.297084801,0,0,0.093836142
RRP7BP,4.141408047,4.656212106,4.430194945,5.064700889,4.886730515,4.680570242,5.799492581,6.158834428,4.88626318,4.830151769,4.445136551,5.125329318
CHML,13.75586902,12.50464825,13.82124901,12.83466716,12.11845595,12.7987481,12.97628792,15.13238398,13.54028323,14.58586478,13.67594317,13.43512829
LINC01786,0.991865377,3.510168339,2.025892619,1.52724595,2.88840745,1.765662461,3.077750518,2.943762487,3.01621184,2.765984346,2.811103078,4.229943031
PPARD,7.83923037,7.75718063,6.871949476,7.119323644,6.855456408,6.185736179,7.517942538,5.703581099,5.915700274,6.818303459,6.147592932,6.079242964
SNAPIN,11.46105582,12.82893778,13.06626644,10.90981814,12.74064037,12.3196125,12.53625195,13.17143055,13.34861275,12.29174601,14.90339005,15.64948605
SHISAL1,19.40374292,16.14625441,17.25995481,20.47377147,15.56083243,18.06269952,21.64637422,21.04203693,19.87606309,19.40695905,15.75157697,21.2750621
MYO9B,14.00905154,15.69985244,15.06848379,15.35766472,15.8400452,15.75198812,16.50036876,14.18865111,12.69210299,13.64557838,14.28204604,13.45923247
FIBP,12.03905073,11.67180699,10.13738882,10.69015229,10.36222893,11.26152867,10.67345154,8.932690554,11.11225336,9.186710088,10.64008293,9.655075711
AL683813.1,4.23366792,4.395386736,4.274133528,4.499758445,4.977438683,3.639046129,5.638463424,4.570147368,5.250007534,4.838754176,4.071956554,5.460560759
LMTK3,17.89768302,16.11016752,17.21727992,17.54655217,13.90301479,16.58287938,18.51212355,16.4685512,18.31551129,20.16668351,16.99434,17.93475752
NPRL2,6.688415016,8.406934315,7.248993752,8.274416697,7.795555272,7.297763385,7.904051711,8.433074935,7.490409788,8.457615856,8.611207374,9.952704713
FAM204A,3.109535602,3.756988006,3.679943887,3.982249578,3.654012301,3.890206576,3.808147565,4.04905533,4.413839812,4.047034028,3.928654374,3.784093306
ATL1,10.02352761,8.342768447,9.927311157,10.18280729,7.992372358,8.855293331,9.120306581,9.455756711,11.11512803,11.146568,9.69258698,10.86863567
GLDCP1,0,0.067241089,0.068485014,0.048760093,0.019079511,0.021139489,0.021836169,0.056390969,0.023111526,0.353236238,0.046825856,0.197097945
NCAPG,12.10918271,11.1241165,11.59079286,11.64893581,11.45249132,11.72265234,9.732346233,11.87620627,10.61520238,10.22426357,11.86212826,10.17781764
L1TD1,0.029377151,0.187136021,0.031766323,0.033925573,0.106198871,0,0.03038569,0,0,0.030721182,0.016289899,0.030474195
BTN2A1,12.76434094,12.22033546,14.04458185,13.18898066,16.86524023,16.08503583,17.44898432,16.05722549,15.50993951,16.40828732,14.15588772,15.22328479
AC087276.2,2.945348647,1.449115239,1.631283443,1.327364968,0.908931442,1.582533874,1.857600376,0.831510039,0.629150363,0.676119744,0.876363442,1.266847528
ME3,2.268523782,2.721249316,1.385795505,2.755847271,2.875587615,2.183040593,2.696840801,2.80677552,3.080119694,3.250373932,2.532170982,2.811661356
TEKT3,0.758440562,0.897252306,0.515505695,0.850843997,0.920452968,0.672655474,0.896546721,0.540235139,0.450732339,0.453222809,0.576771062,0.382142202
C9orf16,33.64285612,31.85382727,33.62018062,34.17695247,36.00009935,33.65355839,34.09414247,36.04249269,37.9101895,36.03580824,43.64843122,33.27597832
AL138974.1,0.152594673,0,0,0.52866206,0.275816096,0.305595426,0,0.06793298,0,0.07978801,0.084615143,0
ASCC1,6.851967959,6.447247969,7.365445136,7.293378619,7.582831803,7.124583159,7.977026853,8.759195319,7.323854789,8.234448296,7.969364981,6.582892588
SSH3,0.978244594,1.170473875,0.63803982,0.986250217,0.982324973,1.352706697,0.722734604,0.525365796,0.560960728,0.584571534,1.222655116,0.918130334
MYL4,0.518364852,1.10068237,0.074736295,0,0,0,0,0,0,0,0,0
GLS2,1.187795316,1.304551817,1.033421935,0.930233301,1.085813571,0.97064,1.327423913,1.215608272,1.106026891,1.52768702,1.256721837,1.416266325
AL603910.1,0.305601765,0.162226699,0.495683425,1.588129404,0.552377641,0.153004196,1.580466482,0.952346945,0.334554956,1.278333306,2.541884628,0.79253498
ALDH1L1,0.956565617,0.586581077,0.699976909,0.661849274,1.177508638,1.226198304,1.053375378,1.160072562,0.988513278,1.276282304,1.307770475,0.842588604
HS6ST3,1.607874004,2.006947516,1.879609194,1.522256868,1.413848996,1.464967159,1.573177628,1.418707978,1.173471011,1.30273398,1.381548704,1.637865013
PNRC1,40.55045341,34.26496813,30.85320069,39.5404589,41.22431997,41.92887725,41.31715485,42.44773667,39.26212629,41.7733433,45.83038374,39.94778923
PGAM1P8,0.072051393,0.101994696,0.181792703,0.138678344,0.065116735,0.120245439,0.07452497,0,0,0.025115937,0,0.124570069
TAF3,5.059490628,4.989669711,4.893754665,4.408935237,4.027186742,4.566572291,3.672832823,4.153532859,4.05249605,4.623528483,3.822218141,4.646545395
GUCY1A2,2.498365872,2.098506115,2.765073889,2.035192215,1.964348884,1.809659681,2.623452645,2.356773261,3.215498252,2.60905476,1.962123847,2.530725352
ZNF354A,7.290059063,8.717414332,7.634006912,6.867942638,6.120295528,6.761882097,6.409282297,6.712917219,6.699613422,6.058744639,6.850811776,5.830927531
AC132938.5,7.481241992,7.362445531,7.831099262,9.468002083,8.891444323,6.430798732,11.76611935,11.55804752,8.564000442,8.180753853,6.857200948,9.60332114
JAK1,18.89317479,18.18675061,18.56190698,17.53945388,20.69033331,20.21777154,20.48601805,19.60302561,20.03648946,19.63588357,20.45659818,21.38125635
NR1I2,0,0.011154781,0.011361139,0.024266777,0.037981737,0.031561914,0.086938874,0.028064489,0.057510376,0,0.034956228,0.141687168
BHLHE22,14.02142493,12.47583988,21.7399679,11.22855849,14.58288826,10.81207766,6.34609135,12.8546401,11.36533032,13.88355402,11.28289234,7.802898042
G6PC3,6.658640077,7.689281745,7.052406449,5.52330461,7.17417302,6.605303113,6.052030188,5.696384167,6.296705075,6.430640106,6.254827215,6.134091877
BTN3A3,3.867012786,4.657207971,5.078316694,4.788839203,10.69218792,10.89607297,9.61185077,11.70824558,9.505961042,8.76707777,7.790380707,9.629482101
DCPS,2.283860749,2.577244787,3.044288784,2.421825609,2.713120108,2.66085804,2.124554918,2.238112104,2.264365864,2.057886029,2.819580357,2.115842878
AC012615.1,6.31082936,7.716695708,6.871136413,9.398911422,8.653491142,9.108402239,10.0838385,8.796614971,10.86337803,8.192551788,10.28103298,8.08153837
AC079154.1,0.625863393,0.442980654,0.225587782,0.843225739,0.188542184,0.522246796,0.107891623,0.092875163,0.228386225,0.218165739,0.115682326,0.324617649
TRIM2,27.9652365,25.12405316,27.40502612,28.16638535,25.18153402,26.54285955,25.64313156,29.26299807,29.14373007,30.32362579,26.31729349,32.63730522
AL365184.1,0,0.034796451,0.035440168,0.113547416,0.02962025,0,0.169499304,0.058363291,0.287038455,0.137096615,0,0.101995806
MAML2,1.455359086,1.697116275,1.556520793,1.249037552,1.624343028,2.070474567,1.200967779,1.239162926,1.445235998,1.031261993,1.446444031,1.724201153
AC233702.1,0.775798648,0,0,0.223978608,0,0.291311592,0,0,0,0,0,0
ETFB,3.94177575,3.890606902,4.740108835,3.271491411,4.869912285,5.621251323,4.722267229,6.031961497,4.893750558,5.064313471,5.582071085,4.28668399
MCM9,0.49767893,0.614841266,0.616430891,0.553834429,0.64195777,0.570827116,0.453928794,0.572026574,0.475487838,0.525179546,0.481688764,0.483410821
SERP2,3.550023613,2.211569995,2.506283775,3.252629673,2.625012064,3.613503362,3.975361204,3.474311897,3.243985138,3.589715154,2.895840194,4.47389492
TMEM56,0.443002828,0.502766884,0.338625486,0.308719502,0.441782712,0.367110852,0.221205522,0.285626887,0.259210034,0.311509552,0.347297035,0.419930045
AKAP10,7.906689222,7.812513901,7.818329045,8.093883743,7.25109593,7.952241619,8.21431806,8.649306105,9.153680322,7.402559746,8.923860637,8.431800576
MZT1,13.96808762,13.78538838,16.19433755,11.95606385,15.95744281,14.60228392,15.05808518,16.39991977,14.8876228,16.27873225,16.74540669,15.96928682
CXADR,20.59404649,20.17564072,22.65317265,23.6751121,22.61115135,21.08742212,21.09102009,23.84328666,25.31467506,25.47364164,20.83112874,25.99732972
SYNDIG1,7.029806663,6.873124138,4.251699765,6.352393653,5.11487726,5.846082362,4.395550968,4.597108542,7.021893721,4.984018158,4.206415798,4.30535511
AC040169.1,1.08515022,0.5760449,1.056062575,1.127846217,0.784567091,1.955869382,0,1.062805612,0.831571341,0.453918736,0.601725728,0.225134697
MGC12916,4.414761571,2.434382485,4.329728704,2.806037088,2.567118244,4.557709749,5.451269986,3.229941819,3.783994771,3.471502902,4.099019763,8.555731738
POU3F3,62.79148792,62.31591312,55.40793756,52.58979715,52.52905846,61.82188487,52.33180369,54.69201337,46.03570104,54.3761017,61.94267547,46.51228462
CERS2,9.654028185,11.23185842,9.412363624,9.925618786,11.23340339,11.7148368,9.683249961,8.866658251,9.382523155,9.637391679,10.92251401,9.181050139
MAFF,3.735525756,3.335253806,3.614707741,4.418541489,3.749084933,4.748716172,4.624025534,4.105958869,4.453185654,4.48554977,4.332596702,4.397263537
LSM11,5.96791417,5.378810506,5.589739065,6.148185587,5.416807775,6.465961058,6.634646583,5.948242311,6.787136321,7.094031465,5.104359654,7.687252261
CCDC92,5.706573145,5.153454735,5.509000144,5.446768619,4.753450422,4.984405221,4.416195837,4.652454978,5.148313777,5.068911025,4.186088001,5.242123015
ZNF23,0.90023526,0.675629107,0.788829536,0.681128633,0.652275725,0.559510198,1.003384692,0.8360932,1.011012679,0.770992033,0.765996438,0.764793536
AP000280.1,0.475666208,0.937873103,0.734787128,0.313893098,0.245648711,0.544341853,1.47598853,0.726033729,0.371951123,0.497428375,0.9796847,1.973716921
THUMPD1,12.61870631,12.42764814,12.67636081,12.25250154,12.77176806,12.70516157,11.19892147,11.94770902,12.24334252,11.88642523,11.92077812,12.35018438
ZMAT2,39.43814385,35.14643222,40.82366984,40.67999115,35.98075771,42.83357545,41.05026188,42.80981218,43.55030373,42.05818872,42.3881239,40.36067487
SC5D,12.5139695,11.45263368,13.26809579,12.96176601,13.23731434,12.73403952,12.44979391,14.61493983,13.188053,14.88163932,13.04462675,13.89798226
MSANTD4,10.24409441,9.453319959,11.34068006,10.14197515,10.91960246,10.55713969,11.2487109,12.01020496,11.044901,10.72435253,11.63109311,10.74152698
PROSER1,12.01831684,11.47141248,11.31590258,11.60310235,10.95240643,11.50804905,11.6714695,10.29475796,10.6270936,11.48512137,9.068545513,10.46276186
AC092279.1,0.877332314,0.438330469,0.530146733,0.417186993,0.652970374,0.49092629,0.346966854,0.183800415,0.338983114,0.40476665,0.658190725,0.29444248
AC018648.1,0.169270439,2.156546536,0.640628777,0.684174178,0.382447094,0.084747833,0,0.452140765,0.370614772,0.088507358,0.469310036,0
GRIN3A,0.995529453,0.591295442,0.707625067,0.225109396,1.591801224,1.366317488,1.296134315,0.917383832,1.31848681,1.084757345,1.752599351,3.199221981
NWD1,0.126834159,0.25585052,0.301728404,0.08055944,0.177671664,0.095252192,0.144307315,0.050818289,0.10413797,0.092845857,0.112529123,0.144727644
IL17RD,11.98610331,11.57661668,12.55807381,10.53677507,10.18050884,9.852695706,8.923577253,9.708597035,10.68766794,10.53712455,10.70244824,10.46467796
AC004832.2,0.117295283,0.249061737,0,0.270911885,0.318018248,0.117451354,0,0,0,0,0,0
NECAP1,11.12919812,10.76087108,11.49014881,12.31587133,10.90351734,10.83391234,11.95170289,12.04030099,13.42667578,13.00123907,10.9758673,11.37748493
COPA,29.9994647,28.96659271,28.6950405,28.99700787,31.72344917,28.66862392,27.02386901,26.35218214,27.41613539,30.05523318,26.15807623,29.52503226
KDM2A,9.820327228,10.18902448,9.37628017,11.35337425,10.2977454,10.83145892,10.129298,9.868836119,9.671474546,9.420934689,8.92173751,9.655946894
RHEB,23.55813547,22.77002014,23.95218963,25.63569814,25.67032499,24.31013775,24.18493745,27.95308587,26.75303963,25.94049273,27.63403701,23.94016131
UACA,2.290974339,2.481269934,2.194649484,1.935432232,2.769900209,2.519832505,1.553244233,2.140212199,1.711292124,2.031328523,2.648727813,2.158546001
MINCR,4.667767879,5.212037856,6.178696829,5.669289148,4.909477432,3.706948645,3.62101182,4.156047879,4.625430626,4.292197417,5.087387597,3.297622414
AC016907.2,0.026807172,0.014230412,0.014493667,0.108351909,0,0.013421421,0.221819857,0.047736689,0.088040778,0.05606725,0.014864822,0.069520612
PDCD11,10.38587797,10.02484856,9.80380385,9.67854786,9.832610081,9.646844764,9.453950744,9.897029271,9.231448629,9.018749807,8.926754151,9.420316694
LINC02301,0.225629581,0.376432534,0.174271063,0.409456903,0.05826104,0.290481171,0.266714982,0.114796667,0.070573166,0.067414955,0.142987049,0
FLNB-AS1,0.167673117,0.06473322,0.131861502,0.08801532,0.13775932,0.030526585,0.047298943,0.013571944,0.050061472,0.06376157,0.050714333,0.06324895
NAT1,0.178460626,0.189469314,0.038594879,0.123654857,0.096770704,0.10721885,0.258422234,0.206565152,0.195368267,0.167962828,0.178124491,0.259174949
ANPEP,0.313381403,0.973493412,0.363969284,0.509343265,0.923086429,0.627596765,0.168072601,0.155014387,0.368484365,0.364132101,0.823812058,0.445485686
NCAPD3,5.644948112,6.138057368,6.124161279,6.081962908,6.570469613,6.90096939,6.313542208,5.710976744,5.67722949,5.552909325,5.971411507,5.443917037
LRRC10B,2.802611948,3.327146042,1.983627225,2.383267649,3.914438217,4.158487195,2.31906213,1.99629283,2.98445938,2.904190076,2.543030137,1.955800608
EIF4G3,17.44519203,16.88875283,18.13132416,15.8529753,16.05369105,17.40350984,15.44808813,16.39300833,16.64703766,15.77268273,14.00226303,16.666525
LENG8,54.83210887,53.92777591,54.98211372,64.67410884,66.01506259,61.35470641,73.19375065,69.58191732,60.20877309,58.41004055,61.0908905,66.48056369
LINC00574,0.292681587,0.129473422,0.052747445,0.197164948,0.066128039,0.219803267,0.302729559,0.260595368,0.400513375,0.204048026,0.405736545,0.177106609
HSD17B10,19.21728048,20.88723309,18.25804328,18.85498128,19.796422,21.93380337,17.09738718,19.86445646,17.54088139,15.8014608,19.62532508,17.41018098
CRYGA,0.09283469,0.295684131,0.100384711,0.214416303,0.167799448,0.185916429,0.768174185,0.826573703,0.20325999,0.776655703,0,0.288904377
FOXQ1,0.269337198,0.519912331,0.264765219,0.113104832,0.177028781,0.41680225,0.177280563,0.523222228,0.402074493,0.716951768,0.597399765,0.533390801
LEKR1,0,0.010714723,0.01091294,0.011654724,0,0.020211193,0.062631838,0.01797156,0.011048316,0.084431154,0,0.031407134
ZDHHC1,1.133920672,1.644722097,1.364296281,0.903728377,1.385625269,1.183405338,1.172848997,1.080710093,0.524514127,1.002083312,1.257538779,0.82835577
AC067930.6,2.457107376,2.268943864,2.236771036,2.652767867,2.045036688,1.73942915,1.040226171,2.228440699,1.839139285,1.888300108,2.179981642,1.790132578
LIPF,0,0,0,0,0,0,0.024905136,0.042877631,0.026359739,0.025180117,0.026703501,0.049955356
HEMGN,0.094463369,0.200581048,0,0.109088996,0.042685824,0.023647265,0.048853183,0,0.051706489,0,0,0
RAPGEF1,27.85637337,27.35449823,25.95718957,29.37200196,23.24885071,23.6406998,25.89802668,24.04766387,24.64392394,24.73165084,21.67003233,23.75386475
ZNF414,9.081070568,9.314800594,8.755636031,9.800566515,9.300092733,8.210522505,9.604858125,9.655178058,10.36780715,10.28970246,9.707332665,9.696628122
11-Mar,0.060759083,0.064507124,0.131400944,0,0.027455632,0.030419964,0,0,0.199546481,0.4765415,0.067382935,0.378168223
GFOD2,9.920254656,9.016729745,10.00814969,10.53036435,8.470660815,9.443960885,10.63161618,11.65314547,10.45339602,10.66039194,9.729531799,9.344128121
TEAD2,13.88744664,18.77256874,15.36563171,12.48831063,15.41420929,17.02146013,11.81319142,13.44607969,12.04622377,13.88793315,16.47448312,14.32733035
NKX2-1,0,0,0,0.020628678,0.016143738,0,0.240190957,0.111332818,0,0,0,0
LGALS8,2.346461335,2.14503459,2.021020266,2.743380418,2.715240453,3.253269453,3.498999791,3.094952431,2.619761701,2.435547493,2.795985831,3.219275456
BBC3,21.92116055,20.76297687,19.20539458,23.50842145,25.06543824,23.7661707,23.57479469,22.06655469,22.1295479,28.59466789,27.40652545,24.9160038
EAF2,0.543004266,0.339117958,0.898017805,0.811511196,0.519609476,0.607694633,1.024177997,0.511915307,1.049028253,0.835069427,1.098132455,0.894624232
SLC39A6,52.26769563,48.36796518,48.05068781,49.93372527,48.6248346,50.50759113,50.74276078,56.36745513,51.53800023,54.22544414,48.92357013,53.15236362
AC006449.2,0.11632989,0.988047384,0.251581436,0.806046474,0.525668023,0.465938705,0,0.103576828,0,0,0.387035931,0.482696202
FAM90A25P,0,0.08605574,0,0,0,0,0.125757548,0.03608483,0.13310251,0,0,0.336330257
ZNF534,0.32759689,0.585777406,0.447460487,0.57743311,0.670046376,0.448886968,0.873859632,0.813641946,0.679516929,0.522892512,0.458919091,0.840633321
THNSL2,0.931869166,1.036020918,0.703457843,0.639598065,0.778619704,1.021138254,0.681977062,0.53226668,0.577446745,0.643539742,0.760470537,0.911951306
C1orf131,3.467589209,3.404273181,3.61407214,3.678806232,4.04945977,3.252575814,4.051168011,4.231284691,4.379252067,3.866527259,3.602372857,3.7054268
AC134349.1,0.440542804,0.311812356,0.317580722,1.017502821,0.132714109,0.294085988,1.367000879,0.915242519,1.446841565,0.921396084,0.65142671,0.304662797
AC010329.2,0.020656312,0.021930537,0.02233624,0.095417997,0,0.062051391,0.021365458,0,0,0,0,0
CAHM,3.28112609,4.555383643,3.684432599,3.133325745,4.790149855,4.865055308,4.30747673,5.505755777,4.904441242,4.487006972,5.878108202,5.040027138
