gene_name,padj
WSB2,0.999983252255919
ITIH4-AS1,1.0
MVD,0.999983252255919
ZBED9,0.999983252255919
FKBP1B,0.999983252255919
TSPAN19,0.999983252255919
AC211433.1,0.999983252255919
ANKRD34A,0.999983252255919
TOPORS,0.999983252255919
EFCAB11,0.999983252255919
ZNF501,0.999983252255919
AC087564.1,0.999983252255919
RAB39A,0.999983252255919
BMPR1AP1,0.999983252255919
MIR181D,0.999983252255919
Z94721.2,0.999983252255919
RF00019,0.999983252255919
AC107464.3,0.999983252255919
AC005999.1,1.0
SNORA7B,0.999983252255919
AC010864.1,0.999983252255919
AC006116.10,0.999983252255919
TRAF3IP2-AS1,0.999983252255919
DDX18,0.999983252255919
USP42,0.999983252255919
RN7SL507P,1.0
RPL14P1,0.999983252255919
YEATS2-AS1,0.999983252255919
EFCAB14-AS1,0.999983252255919
AC254629.1,0.999983252255919
AL353597.1,1.0
DCAF13,0.999983252255919
ADAM28,0.999983252255919
SLC39A8,0.999983252255919
SLC25A6P4,0.999983252255919
NUFIP2,0.999983252255919
DOCK3,0.999983252255919
NBPF19,0.999983252255919
TMEM236,0.999983252255919
NAGA,0.999983252255919
LINC00342,0.999983252255919
HERC2P10,0.999983252255919
AC104623.2,1.0
PRRX1,0.999983252255919
MRPL23,0.999983252255919
AC008629.1,0.999983252255919
AL034550.1,0.999983252255919
CTRB1,0.999983252255919
MORF4L1P1,0.999983252255919
NDUFA1,0.999983252255919
AC006449.5,0.999983252255919
CYP26C1,0.999983252255919
KLHL2,0.999983252255919
GRM2,0.999983252255919
HNRNPA1P27,0.999983252255919
PRDM1,0.999983252255919
AC011124.2,1.0
CIDECP,0.999983252255919
H3F3AP2,1.0
AC112656.1,1.0
LINC01916,1.0
RN7SKP249,1.0
SNORA14B,0.999983252255919
CWC15,0.999983252255919
SOCS6,0.999983252255919
PAIP2B,0.999983252255919
MRPS15,0.999983252255919
AC009292.2,0.999983252255919
AP002360.1,0.999983252255919
UBR7,0.999983252255919
ENOX2,0.999983252255919
CAVIN4,0.999983252255919
PLEKHM1P1,0.999983252255919
AP001767.3,0.999983252255919
KIF28P,0.999983252255919
RPL15P2,1.0
MCM3AP-AS1,0.999983252255919
RGPD6,0.999983252255919
NRAS,0.999983252255919
AP002478.1,1.0
CLHC1,0.999983252255919
SEPT9,0.999983252255919
AL136038.2,0.999983252255919
ACSBG1,0.999983252255919
TCEANC2,0.999983252255919
AC092611.3,0.999983252255919
CCT6A,0.999983252255919
GTF2IRD2B,0.999983252255919
AC017033.1,1.0
AL021368.2,0.999983252255919
AC064807.4,0.999983252255919
SLC43A3,0.999983252255919
NISCH,0.999983252255919
FBN1,0.999983252255919
CHEK2,0.999983252255919
UXT,0.999983252255919
KRT7,1.0
AL031600.3,0.999983252255919
DAD1,0.999983252255919
MIR378J,0.999983252255919
ALDH5A1,0.999983252255919
GCLC,0.999983252255919
SERBP1P1,0.999983252255919
SNORD111,1.0
RAC3,0.999983252255919
SETDB1,0.999983252255919
AL355601.1,0.999983252255919
ATXN3,0.999983252255919
AC034229.4,0.999983252255919
EEPD1,0.999983252255919
AC005034.5,0.999983252255919
GOLGA6L9,0.999983252255919
C1orf141,1.0
AC009518.1,1.0
SULT1A4,1.0
RAB4B,0.999983252255919
COL8A1,0.999983252255919
BEX2,0.999983252255919
GNRH1,0.999983252255919
PNPLA7,0.999983252255919
AC026422.1,1.0
FCGRT,0.999983252255919
CELSR1,0.999983252255919
MIR137HG,0.999983252255919
HMGN2P5,0.999983252255919
TMPO-AS1,0.999983252255919
AC133528.1,0.999983252255919
DHRS13,0.999983252255919
BOLA2P3,1.0
AC097534.1,0.999983252255919
RPL37P6,0.999983252255919
SNX29,0.999983252255919
RASGRF1,0.999983252255919
TMEFF2,0.999983252255919
AC020910.4,0.999983252255919
AL356441.1,1.0
TSPYL1,0.999983252255919
CIT,0.999983252255919
TOMM20P2,1.0
RFESDP1,1.0
RFPL4AL1,1.0
AL645608.3,1.0
RF00139,1.0
FSBP,0.999983252255919
AL928711.1,0.999983252255919
GRK3,0.999983252255919
FGFRL1,0.999983252255919
MRPS28,0.999983252255919
PUS7L,0.999983252255919
FGD4,0.999983252255919
MDC1,0.999983252255919
SLC27A5,0.999983252255919
FREM3,0.999983252255919
AC040160.1,0.999983252255919
XRCC5,0.999983252255919
PPME1,0.999983252255919
LINC01473,0.999983252255919
ITLN2,0.999983252255919
AC025165.3,1.0
AC007016.1,1.0
FAM71E2,0.999983252255919
NCLN,0.999983252255919
AC134026.1,0.999983252255919
ALG1L10P,0.999983252255919
CERS1,0.999983252255919
RFX6,1.0
AC002094.2,0.999983252255919
CHRM4,0.999983252255919
AC099343.2,0.999983252255919
DNALI1,0.999983252255919
WBP2,0.999983252255919
AGTPBP1,0.999983252255919
ERI1,0.999983252255919
TLCD1,0.999983252255919
SLC16A2,0.999983252255919
CDK20,0.999983252255919
AL136373.1,1.0
RNY4P36,1.0
AC007687.1,1.0
AC011753.2,1.0
AL121900.2,1.0
AC115990.1,1.0
HNRNPA1L2,0.999983252255919
RAB40C,0.999983252255919
ITGA1,0.999983252255919
NAALAD2,0.999983252255919
KCNH8,0.999983252255919
MTHFD2L,0.999983252255919
AC025171.1,0.999983252255919
AC011825.2,1.0
AC103770.1,1.0
AL358473.2,1.0
LINC02091,1.0
RAET1E-AS1,1.0
AP000944.1,1.0
AC005383.1,0.999983252255919
AL049539.1,0.999983252255919
KCNB2,0.999983252255919
TOMM22,0.999983252255919
TPPP,0.999983252255919
HNRNPCP7,1.0
TRAF7,0.999983252255919
AC034231.1,0.999983252255919
ZNF283,0.999983252255919
AC084782.3,0.999983252255919
TMEM50A,0.999983252255919
CARS,0.999983252255919
ZNF671,0.999983252255919
CDK5RAP2,0.999983252255919
CR2,0.999983252255919
ZNF826P,0.999983252255919
ANKRD19P,0.999983252255919
RNA5SP268,1.0
AC041040.1,1.0
MT-CO1,0.999983252255919
PSMD14,0.999983252255919
SLC7A2,0.999983252255919
TMEM41B,0.999983252255919
AC093642.2,0.999983252255919
ALKAL2,0.999983252255919
TNC,0.999983252255919
AL807752.5,0.999983252255919
AC022710.1,1.0
AL034417.3,1.0
AC067945.3,1.0
AC010542.2,1.0
SNED1,0.999983252255919
LINC02458,0.999983252255919
AC008870.3,1.0
PPP1R14C,0.999983252255919
ADIPOR2,0.999983252255919
ADORA2B,0.999983252255919
PLA2G12AP1,0.999983252255919
KIF26A,0.999983252255919
SIN3B,0.999983252255919
TRAPPC2B,0.999983252255919
AL159972.1,0.999983252255919
AC073052.1,0.999983252255919
BOLA2-SMG1P6,0.999983252255919
NCEH1,0.999983252255919
KIRREL2,0.999983252255919
FOXF2,0.999983252255919
AC068389.1,1.0
SLC10A2,1.0
AC074029.4,0.999983252255919
AP001469.1,0.999983252255919
ENTR1,0.999983252255919
TMEM74,0.999983252255919
KF459542.1,0.999983252255919
UFM1,0.999983252255919
VPS37C,0.999983252255919
NRXN2,0.999983252255919
AC016737.1,0.999983252255919
AC109347.1,0.999983252255919
ITPK1,0.999983252255919
AC011373.1,1.0
AC090952.1,1.0
NPM1P13,1.0
AC026704.1,1.0
AC126175.1,1.0
LTO1,0.999983252255919
AC090386.1,1.0
MIR3196,1.0
METTL8,0.999983252255919
LRBA,0.999983252255919
AL117339.4,0.999983252255919
B3GNT6,1.0
SBDS,0.999983252255919
RPL12P14,0.999983252255919
RF00017,1.0
HNRNPUL2-BSCL2,1.0
AC025423.4,0.999983252255919
AKR1D1,0.999983252255919
PI4KB,0.999983252255919
ACSF3,0.999983252255919
AL121601.1,0.999983252255919
LMCD1-AS1,0.999983252255919
RNVU1-15,1.0
AP002381.2,0.999983252255919
APPBP2,0.999983252255919
EML1,0.999983252255919
AC005225.2,1.0
C10orf143,0.999983252255919
AC020663.1,0.999983252255919
WBP1LP2,1.0
SETD5,0.999983252255919
SIRT7,0.999983252255919
POT1,0.999983252255919
RNU6-529P,1.0
AC084757.1,1.0
AC098679.4,1.0
AC011247.1,1.0
LGALS7B,1.0
AL445183.2,1.0
ZNF646,0.999983252255919
COL18A1,0.999983252255919
STX2,0.999983252255919
CLDN7,1.0
AC016876.3,0.999983252255919
TXNDC12,0.999983252255919
CTF1,0.999983252255919
N4BP1,0.999983252255919
RPS27P25,0.999983252255919
AC146944.4,0.999983252255919
DRD1,0.999983252255919
TAS2R5,0.999983252255919
CPOX,0.999983252255919
FSCN3,0.999983252255919
RAB6A,0.999983252255919
NEUROG2,0.999983252255919
ANKRD26P1,1.0
AC093865.1,1.0
MIRLET7F1,0.999983252255919
CDK19,0.999983252255919
TMEM19,0.999983252255919
MIR30B,1.0
SPPL3,0.999983252255919
AL031708.1,0.999983252255919
AC093915.1,1.0
SELP,1.0
AC018557.2,1.0
CTRB2,1.0
Z98257.1,1.0
CNN2P4,1.0
AL358215.1,1.0
AC073488.11,1.0
AC120498.3,1.0
MSANTD2,0.999983252255919
TCAIM,0.999983252255919
GPBAR1,0.999983252255919
RNF139-AS1,0.999983252255919
AC024075.3,0.999983252255919
CEP170P1,0.999983252255919
AC010323.1,1.0
RBP4,0.999983252255919
AC092134.1,1.0
MLF2,0.999983252255919
LINC01123,0.999983252255919
AC064805.1,1.0
SNORA79B,0.999983252255919
FBXL5,0.999983252255919
TNS1,0.999983252255919
GFPT1,0.999983252255919
AC020978.7,0.999983252255919
AC074212.1,0.999983252255919
RPP25L,0.999983252255919
AL133330.1,1.0
ZFHX4,0.999983252255919
CDC42,0.999983252255919
DGUOK-AS1,0.999983252255919
MFSD4A,0.999983252255919
AL158834.2,0.999983252255919
ZNF812P,1.0
AC009229.1,1.0
NIT1,0.999983252255919
LRRC8B,0.999983252255919
AP000892.2,0.999983252255919
KIF22,0.999983252255919
AL121890.4,0.999983252255919
SLC6A15,0.999983252255919
FBXL17,0.999983252255919
RPS2P55,0.999983252255919
AC124319.3,0.999983252255919
AC092828.1,0.999983252255919
SNHG8,0.999983252255919
AC068580.3,0.999983252255919
SPCS3,0.999983252255919
GJD4,1.0
BX679664.3,0.999983252255919
AC008115.3,0.999983252255919
GABRG2,0.999983252255919
UBA2,0.999983252255919
TAS2R3,0.999983252255919
AC239798.2,1.0
AC091132.1,1.0
LY6G6F,1.0
AL138916.1,1.0
MYL6P4,1.0
AC093523.1,1.0
CMPK1,0.999983252255919
PARM1,0.999983252255919
AL023584.1,0.999983252255919
MAP3K14,0.999983252255919
TMEM14A,0.999983252255919
AL157893.1,0.999983252255919
SLC39A4,0.999983252255919
AC092645.1,0.999983252255919
SRGAP3,0.999983252255919
RPS4XP17,0.999983252255919
AC012020.2,0.999983252255919
PLCXD1,0.999983252255919
BMS1P13,0.999983252255919
SPIDR,0.999983252255919
AP000777.3,1.0
MIR27B,1.0
FLJ46284,0.999983252255919
HMGB1P41,0.999983252255919
DHDDS,0.999983252255919
LANCL2,0.999983252255919
RPL10P6,1.0
RNU6-32P,1.0
AL034428.1,1.0
SERPINA11,1.0
AC023490.3,1.0
SSXP10,0.999983252255919
FRG1HP,0.999983252255919
AC110998.1,0.999983252255919
TMED4,0.999983252255919
ARHGEF28,0.999983252255919
COL17A1,0.999983252255919
AC244035.2,1.0
AC010327.2,1.0
NPM1P26,1.0
AL049612.1,1.0
AP000919.4,0.999983252255919
CYP4F23P,1.0
CYP1B1,0.999983252255919
JSRP1,0.999983252255919
TMEM126B,0.999983252255919
MYEOV,0.999983252255919
LINC01402,0.999983252255919
PLA2G4C,0.999983252255919
PLPPR5,0.999983252255919
PRKCQ,0.999983252255919
PEX11A,0.999983252255919
MIR558,1.0
LRRC23,0.999983252255919
PPIAP30,1.0
AC007298.1,0.999983252255919
DLEU7,0.999983252255919
HEBP2,0.999983252255919
AC107983.1,1.0
AL133481.3,1.0
MEGF11,0.999983252255919
AC009226.1,0.999983252255919
AMOT,0.999983252255919
CFAP206,0.999983252255919
C5orf56,0.999983252255919
TRA2B,0.999983252255919
SPAG5,0.999983252255919
PAK3,0.999983252255919
DNAJC28,0.999983252255919
AC087482.1,0.999983252255919
DTX1,0.999983252255919
RPS3AP29,1.0
AP003419.3,1.0
AC068787.1,1.0
LINC00445,1.0
NANOGP7,1.0
C5AR2,1.0
AC130304.1,0.999983252255919
SHC1,0.999983252255919
LRFN2,0.999983252255919
STAU2,0.999983252255919
POLD2,0.999983252255919
AC144652.1,0.999983252255919
RNU6-1053P,0.999983252255919
AL845331.2,0.999983252255919
AC104170.1,1.0
TEK,0.999983252255919
ADIPOR1,0.999983252255919
GIGYF2,0.999983252255919
PLPBP,0.999983252255919
CNNM3,0.999983252255919
AC026401.3,0.999983252255919
AC004832.6,0.999983252255919
SINHCAF,0.999983252255919
AC141586.1,0.999983252255919
MIR129-2,1.0
POU2F2,0.999983252255919
VPS13C,0.999983252255919
NOTCH3,0.999983252255919
ITGA9-AS1,0.999983252255919
SNX1,0.999983252255919
SLC9A9,0.999983252255919
PKIG,0.999983252255919
HGSNAT,0.999983252255919
RBM18,0.999983252255919
AL353763.1,0.999983252255919
AL356750.1,1.0
HP1BP3,0.999983252255919
FAM50B,0.999983252255919
B4GALT4-AS1,0.999983252255919
LINC00887,1.0
CRKL,0.999983252255919
ADAMTS13,0.999983252255919
MANEA,0.999983252255919
WDR43,0.999983252255919
AC009110.1,1.0
AC108479.1,1.0
AC106820.2,0.999983252255919
HS6ST1,0.999983252255919
STYK1,0.999983252255919
PRDM13,0.999983252255919
NMD3,0.999983252255919
AC009950.1,1.0
LRRC59,0.999983252255919
DPY19L2P3,0.999983252255919
AL008729.2,0.999983252255919
AL138752.1,0.999983252255919
COMTD1,0.999983252255919
MRPL48,0.999983252255919
NAPRT,0.999983252255919
AC008735.1,0.999983252255919
PCDHB7,0.999983252255919
AC104109.2,0.999983252255919
MYO3B,0.999983252255919
TNRC18,0.999983252255919
HOXA1,1.0
AL928654.1,0.999983252255919
NEDD8,0.999983252255919
TRAF2,0.999983252255919
SPAST,0.999983252255919
MFAP1P1,1.0
GPR52,0.999983252255919
ZNF775,0.999983252255919
PIWIL1,1.0
ALDH16A1,0.999983252255919
SSPN,0.999983252255919
AC004241.5,1.0
LINC00672,0.999983252255919
ZNF436-AS1,0.999983252255919
FASLG,1.0
AL359742.1,1.0
MT-TQ,0.999983252255919
AL138881.1,1.0
CTSZ,0.999983252255919
PFN2,0.999983252255919
POLR2H,0.999983252255919
AC005520.2,0.999983252255919
AC005546.1,1.0
ENTPD3-AS1,0.999983252255919
SPDYE3,0.999983252255919
ZFAND3,0.999983252255919
KCNIP1,0.999983252255919
KLHL24,0.999983252255919
PHOSPHO1,1.0
AC026202.2,0.999983252255919
C2orf49,0.999983252255919
CNTFR,0.999983252255919
ARL6IP5,0.999983252255919
MOCS1,0.999983252255919
EEF1B2P3,0.999983252255919
LTA4H,0.999983252255919
BX088651.1,0.999983252255919
LRRC49,0.999983252255919
AC011330.2,0.999983252255919
GOLGA6L10,0.999983252255919
AIF1,0.999983252255919
AC148476.1,0.999983252255919
C2orf68,0.999983252255919
KIAA0232,0.999983252255919
EPB41L4A-DT,0.999983252255919
AC079154.1,0.999983252255919
RAB11FIP2,0.999983252255919
RPS7P10,0.999983252255919
BCLAF1,0.999983252255919
GNA14,0.999983252255919
CASC10,0.999983252255919
RIMS1,0.999983252255919
WDR31,0.999983252255919
UBR5-AS1,0.999983252255919
SLC8A1,0.999983252255919
CACNA1B,0.999983252255919
ZNF821,0.999983252255919
AP003071.1,1.0
TSLP,0.999983252255919
AC114956.1,0.999983252255919
SERINC1,0.999983252255919
AC024940.5,1.0
CHRNA5,0.999983252255919
AC008781.3,1.0
AC011365.2,0.999983252255919
NBPF10,0.999983252255919
CREBL2,0.999983252255919
H2AFVP1,0.999983252255919
AC016355.1,0.999983252255919
RALGPS1,0.999983252255919
TPD52,0.999983252255919
AC025259.1,0.999983252255919
C6,0.999983252255919
AMER3,0.999983252255919
NFIL3,0.999983252255919
AC079305.1,0.999983252255919
AC234582.1,0.999983252255919
PCDHB6,0.999983252255919
CMKLR1,0.999983252255919
ATP13A3,0.999983252255919
CD79A,0.999983252255919
CMTM8,0.999983252255919
AC011445.2,0.999983252255919
SLC25A14,0.999983252255919
MTCL1,0.999983252255919
AL583808.3,0.999983252255919
LINC00888,0.999983252255919
FLJ16779,0.999983252255919
DNAH12,0.999983252255919
AC087491.1,0.999983252255919
NOL4,0.999983252255919
NCBP2,0.999983252255919
ARRDC5,1.0
AC241584.2,1.0
DDX3P2,1.0
AC003084.1,1.0
SFR1P1,1.0
CARS2,0.999983252255919
HIST1H3I,0.999983252255919
AC008525.2,1.0
ATG14,0.999983252255919
AL049712.1,1.0
RHBDL1,0.999983252255919
UBA6,0.999983252255919
AL590438.1,0.999983252255919
KIF13B,0.999983252255919
AP003170.1,0.999983252255919
INPP5B,0.999983252255919
CBWD1,0.999983252255919
IFT172,0.999983252255919
PKIA,0.999983252255919
ADGRG1,0.999983252255919
AC007128.1,0.999983252255919
STAC2,0.999983252255919
AC133644.3,0.999983252255919
SNORD94,0.999983252255919
KISS1R,0.999983252255919
FOXL2NB,1.0
SNX29P2,1.0
AC023310.1,1.0
EFHC2,0.999983252255919
MYL12A,0.999983252255919
RPS26P3,0.999983252255919
POLR2A,0.999983252255919
HSF1,0.999983252255919
ATP5S,0.999983252255919
AL031710.2,0.999983252255919
AL365356.1,0.999983252255919
HORMAD2,1.0
CCDC74BP1,0.999983252255919
TGFBR3,0.999983252255919
AC130689.1,0.999983252255919
AC010649.1,0.999983252255919
CERK,0.999983252255919
AC099062.1,1.0
RPLP0,0.999983252255919
AC087289.5,1.0
LINC00326,0.999983252255919
MFSD8,0.999983252255919
ASPA,0.999983252255919
AC098936.1,0.999983252255919
C1DP1,0.999983252255919
NUTM2A-AS1,0.999983252255919
MPO,0.999983252255919
ZNF197-AS1,0.999983252255919
AL441992.1,0.999983252255919
UBTD2,0.999983252255919
DTNA,0.999983252255919
UST-AS1,1.0
POLI,0.999983252255919
CASC11,1.0
SLC35B2,0.999983252255919
MIR100HG,0.999983252255919
ZNF561-AS1,0.999983252255919
CATSPERG,0.999983252255919
RNU7-111P,1.0
DDIT4L,0.999983252255919
AC012213.1,0.999983252255919
AC007204.2,1.0
RASA2,0.999983252255919
AC007728.1,1.0
SLF2,0.999983252255919
AP005482.3,0.999983252255919
AC011228.1,0.999983252255919
AC093323.1,0.999983252255919
AC005697.2,0.999983252255919
OXER1,1.0
COL4A6,0.999983252255919
AL662890.1,0.999983252255919
IMPDH1P8,0.999983252255919
OLAH,1.0
AC120042.1,0.999983252255919
PLAUR,0.999983252255919
RREB1,0.999983252255919
AC018450.1,1.0
ZNF790-AS1,0.999983252255919
COPS7A,0.999983252255919
AC012170.1,1.0
KIF9-AS1,0.999983252255919
PLA2G12B,1.0
STMN3,0.999983252255919
TCAP,0.999983252255919
MARCH8,0.999983252255919
C8orf33,0.999983252255919
AC108727.1,0.999983252255919
AL138899.1,1.0
LINC02166,0.999983252255919
AP001025.1,0.999983252255919
ROR1-AS1,0.999983252255919
CTNNA1,0.999983252255919
MID1IP1,0.999983252255919
PGAP2,0.999983252255919
PHLDB2,0.999983252255919
DNAJA1,0.999983252255919
BACE2,0.999983252255919
CETN2,0.999983252255919
AC018845.3,0.999983252255919
PPWD1,0.999983252255919
HES6,0.999983252255919
MIR4502,0.999983252255919
ZBTB25,0.999983252255919
ZCRB1,0.999983252255919
CTNS,0.999983252255919
ZNF304,0.999983252255919
AC021683.5,1.0
ZMYND8,0.999983252255919
AC010654.1,0.999983252255919
PTENP1-AS,0.999983252255919
ZNF805,0.999983252255919
ANKRD20A11P,1.0
AL122018.1,1.0
AC122707.1,1.0
AL035587.1,0.999983252255919
PPP1CC,0.999983252255919
TCP11,0.999983252255919
SLC25A34,0.999983252255919
UCK1,0.999983252255919
AL356056.2,0.999983252255919
BRWD1,0.999983252255919
AC027290.1,0.999983252255919
VAV3,0.999983252255919
FAM185BP,0.999983252255919
FBF1,0.999983252255919
CLK3P2,1.0
DNAAF3,0.999983252255919
TNRC6C,0.999983252255919
KRT75,0.999983252255919
SEC24D,0.999983252255919
AC005682.1,1.0
CAP2,0.999983252255919
MIR339,0.999983252255919
GPX3,0.999983252255919
AC023043.1,0.999983252255919
KCNC3,0.999983252255919
LINC00354,0.999983252255919
HSBP1L1,0.999983252255919
SF3B5,0.999983252255919
AFAP1,0.999983252255919
TMEM246-AS1,1.0
PA2G4P2,0.999983252255919
DCUN1D5,0.999983252255919
PAH,0.999983252255919
ANOS1,0.999983252255919
STK38,0.999983252255919
PPP1R10,0.999983252255919
SLC6A9,0.999983252255919
FANCG,0.999983252255919
AC073861.1,0.999983252255919
RF00019,0.999983252255919
ATP5IF1,0.999983252255919
AC092720.1,0.999983252255919
SOSTDC1,0.999983252255919
PTPRT,0.999983252255919
LCMT1-AS1,0.999983252255919
RAB40B,0.999983252255919
MANEAL,0.999983252255919
AC113410.3,0.999983252255919
CACNA1A,0.999983252255919
LINC02074,1.0
SIRPA,0.999983252255919
EXOC3L1,0.999983252255919
TOR1AIP1,0.999983252255919
BVES-AS1,0.999983252255919
NRTN,0.999983252255919
RBM26-AS1,0.999983252255919
AL672207.1,0.999983252255919
AC108215.1,1.0
AC008522.1,0.999983252255919
STX12,0.999983252255919
ELMSAN1,0.999983252255919
AL592546.1,1.0
AC138956.2,1.0
AL033529.1,1.0
MID1,0.999983252255919
AC079447.1,0.999983252255919
AC017000.1,0.999983252255919
MITF,0.999983252255919
CNTN4,0.999983252255919
GHDC,0.999983252255919
POM121L9P,0.999983252255919
MIR23C,1.0
APOBEC3F,0.999983252255919
LINC02137,1.0
AC092597.1,1.0
SLC27A1,0.999983252255919
UNC93B1,0.999983252255919
XPOTP1,0.999983252255919
AC008537.3,0.999983252255919
SYT16,0.999983252255919
LRRC3,0.999983252255919
SCAF4,0.999983252255919
DNAJB9,0.999983252255919
KCP,0.999983252255919
NOX5,0.999983252255919
AC012146.1,0.999983252255919
SAC3D1,0.999983252255919
N4BP2L2,0.999983252255919
AL732414.1,0.999983252255919
ITPKA,0.999983252255919
ERICH6,1.0
RN7SKP26,1.0
SNAPC5,0.999983252255919
KIFC1,0.999983252255919
KCNC4,0.999983252255919
LINC01361,1.0
C17orf98,0.999983252255919
ABCB10,0.999983252255919
RPS3P2,0.999983252255919
FGF23,1.0
RNF130,0.999983252255919
AC073263.1,0.999983252255919
SLC25A25-AS1,0.999983252255919
PSMC2,0.999983252255919
AC017100.1,0.999983252255919
AL445228.2,0.999983252255919
ADRA1B,0.999983252255919
AC005696.1,0.999983252255919
TH2LCRR,0.999983252255919
Z82195.2,0.999983252255919
AC025887.2,0.999983252255919
RNU6-611P,1.0
AC008393.1,0.999983252255919
AC069061.2,1.0
AC087885.1,0.999983252255919
ANKFY1,0.999983252255919
AC007663.4,0.999983252255919
AC139887.4,0.999983252255919
AL137784.1,0.999983252255919
STARD6,0.999983252255919
AC000068.1,0.999983252255919
PURPL,0.999983252255919
AC009802.1,0.999983252255919
TMEM74B,0.999983252255919
ANAPC10P1,1.0
Z98752.4,0.999983252255919
DNAJC19P5,0.999983252255919
NFU1,0.999983252255919
BX088651.4,0.999983252255919
AC009133.4,0.999983252255919
BLVRB,0.999983252255919
F10,0.999983252255919
EIF4BP3,0.999983252255919
THSD8,1.0
ZDHHC6,0.999983252255919
ATP9B,0.999983252255919
AC007656.1,1.0
AP003025.1,1.0
PPP5C,0.999983252255919
NFKBIA,0.999983252255919
AC063926.1,0.999983252255919
SRI,0.999983252255919
PCNX3,0.999983252255919
RNU6-1068P,0.999983252255919
GIMAP5,1.0
AC008063.1,1.0
KIR2DL3,1.0
ITGAD,1.0
AL357143.1,1.0
FOXC2-AS1,1.0
AC023510.1,1.0
AC117386.2,1.0
AL358075.1,1.0
AC005262.1,1.0
AP005209.1,1.0
SDK2,0.999983252255919
GRM1,0.999983252255919
SMIM30,0.999983252255919
PPIC,0.999983252255919
AC233266.1,0.999983252255919
IGFLR1,0.999983252255919
LINC00404,0.999983252255919
FBLN2,0.999983252255919
C5orf30,0.999983252255919
AC007879.2,1.0
AL513534.1,0.999983252255919
AL138752.2,1.0
PSMC3,0.999983252255919
AC003985.2,1.0
SLITRK4,0.999983252255919
COL10A1,0.999983252255919
AC100803.2,0.999983252255919
IFIT1B,1.0
NPY4R2,1.0
AC016251.1,0.999983252255919
ATF7IP2,0.999983252255919
ZNF114-AS1,1.0
ECHDC2,0.999983252255919
AF001548.2,0.999983252255919
LRP5L,0.999983252255919
AL121877.1,0.999983252255919
DOC2A,0.999983252255919
EFCAB7,0.999983252255919
AC117503.1,1.0
HS6ST1P1,0.999983252255919
MARCH2,0.999983252255919
EDC3,0.999983252255919
MAGI1,0.999983252255919
MOGAT3,0.999983252255919
CCDC160,0.999983252255919
LY6G6C,0.999983252255919
DEFB1,0.999983252255919
RF00019,1.0
LHX5-AS1,0.999983252255919
TPRXL,1.0
PPP1R12C,0.999983252255919
MPDZ,0.999983252255919
CCDC130,0.999983252255919
AKT1,0.999983252255919
AC122108.2,0.999983252255919
AC012464.3,1.0
AC106782.6,0.999983252255919
AC011498.1,0.999983252255919
SRP54-AS1,0.999983252255919
HLA-DPB2,0.999983252255919
OR13C2,1.0
