gene_name,padj
AC010203.1,0.959457881780506
TOP1MT,0.959457881780506
UBE2G2,0.959621453095836
DAGLA,0.959621453095836
ADGRA3,0.959656755160503
AC245884.10,1.0
NUDT13,0.959698147792917
AC073911.3,1.0
TMPRSS11F,1.0
AC016738.2,1.0
TTC9,0.959698147792917
SEC1P,0.959698147792917
PTPRB,0.959698147792917
AC006254.1,0.959698147792917
AC007114.1,0.959698147792917
AC017083.3,0.959698147792917
RNF112,0.959698147792917
KIAA0556,0.959698147792917
GTF2IP14,0.959703691835978
TMEM267,0.959703691835978
HES2,0.959703691835978
C2CD4C,0.959708774650537
C5orf22,0.95980575819961
AIP,0.95980575819961
GLTPD2,0.95980575819961
KIF6,0.959923450877662
LINC01152,0.959923450877662
CPVL,0.959931819406902
VRK1,0.959935407021311
GPATCH8,0.959935407021311
AQP11,0.960155389278414
MT1L,1.0
TSSK3,0.960155389278414
MEIS3,0.960155389278414
AL662795.2,0.960155389278414
SP5,0.960155389278414
POC1B-AS1,0.960155389278414
CDC7,0.960155389278414
HHIPL1,0.960155389278414
EHBP1,0.960155389278414
PNPT1,0.960155389278414
KCNG3,0.960233201362683
COPS4,0.960233201362683
CEP164P1,0.960233201362683
BRD9,0.960233201362683
CNGA3,0.960265107066538
DTD2,0.960278152402698
AL034399.2,0.960278152402698
PTGIR,0.960278152402698
LRP3,0.960278152402698
AC084024.3,0.960278152402698
SLC25A46,0.960278152402698
HTRA2,0.960278152402698
EIF2AK3,0.960278152402698
SYPL1P2,0.960278152402698
AL080317.3,0.960278152402698
AP006545.2,1.0
OXT,1.0
AC004908.1,1.0
LINC02246,1.0
AC027612.1,1.0
AC092809.3,1.0
TMEM246-AS1,1.0
AC007611.1,1.0
LINC00659,1.0
SULT1C2P1,1.0
RN7SL165P,1.0
GALNTL6,0.960354281001715
MIR4292,0.960354281001715
AC254562.2,0.960354281001715
VN1R83P,0.96043236359102
TMEM233,0.96043236359102
AC006148.1,0.96043236359102
SETD7,0.96043236359102
AC073487.1,0.96043236359102
CDC42EP3,0.96043236359102
AC096570.1,0.96043236359102
SLC35B3,0.96043236359102
DUXAP1,1.0
AP002761.3,1.0
AC114730.3,1.0
AC068234.2,1.0
DBX2,1.0
ATP4B,1.0
HAUS3,0.96043236359102
SLC11A2,0.96043236359102
FAM228B,0.96043236359102
KIAA2013,0.96043236359102
SMIM26,0.96043236359102
AL121990.1,1.0
NKAIN4,0.96043236359102
ALDH1A3,0.96043236359102
ZNF613,0.96043236359102
LRRC43,0.96043236359102
PSMG3,0.96043236359102
NME9,0.96043236359102
LINC00266-1,1.0
AC008498.1,1.0
AC092757.3,0.96043236359102
CALR4P,1.0
AC010319.4,1.0
FRMPD1,0.96043236359102
PSORS1C1,0.96043236359102
LINC00685,0.96043236359102
GTF3C1,0.96043236359102
ANKRD20A19P,0.96043236359102
ENTPD4,0.96043236359102
AC104333.3,1.0
RBM10,0.960496767927913
AC092807.3,0.960507027645006
AC007546.1,1.0
PSCA,0.960507027645006
KIAA1671,0.960515355311614
AC009948.1,0.960528578313413
CT45A11P,1.0
AC007743.1,0.960638932218863
MRFAP1L1,0.960638932218863
PINCR,1.0
SUMO2P3,1.0
AC116347.1,1.0
MIR766,1.0
AC100861.1,1.0
Z97633.1,1.0
AC016700.2,1.0
RNU2-11P,1.0
AL512604.3,1.0
SLC9C1,1.0
AL359091.4,0.960923991714348
PICALM,0.960923991714348
ZACN,0.960923991714348
AL590705.3,0.960923991714348
HDDC3,0.960923991714348
OCLNP1,0.961020844971491
LINC00942,1.0
AL096711.1,1.0
AC005006.1,1.0
AC092162.2,1.0
AL590648.3,1.0
SELENBP1,0.961020844971491
RUSC1,0.961020844971491
TSPAN4,0.961020844971491
C12orf57,0.961020844971491
NOL6,0.961036004635803
AC008906.1,0.961179533691123
AC095057.3,0.961292283769573
HIST1H2AK,0.961292283769573
LINC00271,0.961292283769573
PLIN5,0.961381317471293
CBLN4,1.0
AC092142.1,1.0
CST2,1.0
GTF2E2,0.961381317471293
AC004967.1,0.961418410894785
RPL34-AS1,0.96152510831473
AL356056.3,1.0
PCDHGA2,0.96152510831473
MAPK13,0.96152510831473
PRAG1,0.96152510831473
AC073610.3,1.0
BX284668.5,1.0
TMEM81,0.96152510831473
EIF1B-AS1,0.96152510831473
AC063952.1,0.96152510831473
CYP4A22,1.0
AP003031.1,1.0
COBLL1,0.961526800860585
ZNF860,1.0
MAN2C1,0.961568933625032
NDUFA6-DT,0.961593762575376
AL157871.5,0.961722458175969
NKAPL,1.0
AL731566.2,1.0
SNORA58,1.0
AC010931.1,1.0
ZNF75D,0.961895195848672
TMEM117,0.961895195848672
CARTPT,0.961895195848672
ANGPTL8,0.961895195848672
LINC01936,0.96191083894307
NDE1,0.962013287032872
RDH14,0.962046708815051
AC011330.1,0.962046708815051
AC245060.4,0.962046708815051
BANF1P3,1.0
ALDH7A1P1,1.0
AC006372.1,1.0
AC092978.1,1.0
ACTL7B,1.0
FIRRE,0.962046708815051
KLHL30,0.962046708815051
AP003108.5,0.962046708815051
BRS3,0.962046708815051
KCTD2,0.962169516296743
PARD6B,0.962242674640197
AC010210.1,0.962304584554966
KDM4D,0.962304584554966
ZCCHC3,0.962304584554966
AL672207.1,0.962304584554966
JPH1,0.962304584554966
ZNF439,0.962304584554966
NKX2-3,1.0
AL132655.1,0.962304584554966
PDE12,0.962304584554966
GTF2IRD1,0.962304584554966
SGSH,0.962304584554966
FUCA2,0.962304584554966
BHLHE40-AS1,0.962304584554966
PIN4,0.962304584554966
DIO3,0.962304584554966
SCARNA8,1.0
AL807752.1,1.0
AHSP,1.0
TRARG1,0.962304584554966
AC008264.2,0.962304584554966
AC091770.2,0.962304584554966
AC011290.1,0.962304584554966
BX255925.1,0.962304584554966
ZNF780A,0.962304584554966
AC132872.2,0.962304584554966
POLR2M,0.962304584554966
AC009560.1,0.962304584554966
SAMM50,0.962304584554966
AC018413.1,0.962304584554966
AP001437.1,0.962304584554966
DYNC1LI2,0.962304584554966
KCNE5,0.962304584554966
MSX1,0.962304584554966
SAMD1,0.962304584554966
NKAPD1,0.962304584554966
SRL,0.962304584554966
AC118553.1,0.962304584554966
AC134407.3,0.962304584554966
BCR,0.962304584554966
AC010900.1,0.962304584554966
LINC01786,0.962304584554966
HECTD2,0.962304584554966
AC097532.2,0.962304584554966
TARS2,0.962304584554966
ZNF137P,0.962304584554966
PCBP2,0.962304584554966
PGD,0.962304584554966
AC100814.1,0.962304584554966
ARV1,0.962304584554966
AC005829.1,0.962304584554966
AL512622.1,0.962324871451451
AC091045.1,0.96234154930072
MIR3685,0.962465043892195
JRKL,0.962465043892195
PEAR1,0.962465043892195
LHX2,0.962465043892195
VWA3B,0.962624613383098
CHRNB3,0.962685733538937
UAP1L1,0.962685733538937
AC025162.2,0.962730943707893
ARVCF,0.962730943707893
SCYL2,0.962730943707893
UBE2V1P2,0.962730943707893
RPS14,0.962730943707893
AL359881.3,0.962730943707893
CPSF1,0.962730943707893
AC002550.1,0.962792211209885
RN7SL481P,0.962821244964546
AL353622.1,0.962858166181088
SCARNA13,0.962858166181088
AC132938.1,0.962858166181088
TEX30,0.962858166181088
MIR3187,0.962858166181088
AC102953.2,0.962858166181088
ZEB1-AS1,0.962858166181088
STARD3,0.962858166181088
LINC00887,1.0
APCDD1L-DT,1.0
AC004947.1,1.0
HEATR3,0.962858166181088
SNED1,0.962858166181088
RPL36AP43,0.962858166181088
AC068790.7,0.962858166181088
AC004490.1,0.962858166181088
AL445222.1,0.962858166181088
MATK,0.962858166181088
LINC00326,0.962858166181088
KHSRP,0.962858166181088
RFTN2,0.962858166181088
HSBP1L1,0.962858166181088
AL606534.1,0.962858166181088
ZNF322,0.962858166181088
DYTN,1.0
LINC01933,0.962858166181088
C21orf91,0.962858166181088
TMEM191C,0.962858166181088
PPIB,0.962858166181088
RNU6-94P,0.962858166181088
RNA5SP108,1.0
UBA6-AS1,0.962858166181088
DHDH,0.962858166181088
LINC02003,0.962858166181088
AC073508.3,0.962890501031592
TXN,0.962955684744862
ALOX12P2,0.962955684744862
TRMT10A,0.962975898109547
AC138956.1,0.96297896468432
ALAS1,0.96297896468432
NEXN,0.962982151413654
PRPF18,0.962982151413654
DACT3-AS1,0.963010635440408
AP002812.2,0.963010635440408
EEF1E1,0.963036236419455
AC051619.5,0.963036236419455
RABGEF1,0.963036236419455
ZSWIM8,0.963036236419455
BUD23,0.963036236419455
NNT-AS1,0.963036236419455
ZBTB34,0.96305326986366
AL807752.3,0.96313718028935
AC005339.1,0.96313718028935
ARMC5,0.96313718028935
AL137784.2,0.96313718028935
ETFBKMT,0.96313718028935
LINC00958,0.963171037950506
RF00019,0.963171037950506
FASTKD2,0.963246125725883
CCDC178,0.963246125725883
AC107214.2,0.963246125725883
OCM,0.963246125725883
AC002456.1,0.963246125725883
AC025165.1,0.963246125725883
MGARP,0.963246125725883
USP44,0.963246125725883
AL035427.1,0.963246125725883
UPK1A,0.963246125725883
ACYP1,0.963246125725883
AC002470.1,0.963246125725883
AC016747.1,0.963246125725883
AC127070.1,0.963246125725883
TPTEP2,0.963246125725883
CSPG4P10,0.963246125725883
NR2C2,0.963246125725883
WNK4,0.963246125725883
C1orf229,0.963246125725883
TSTD3,0.963246125725883
ZNF517,0.963246125725883
SNX17,0.963246125725883
AC104794.2,0.963246125725883
AC073136.1,0.963246125725883
UBE2MP1,0.963246125725883
NUDT16L1,0.963246125725883
AC092171.4,0.963246125725883
TPTE2P5,0.963246125725883
TMEM271,0.963246125725883
ZNF79,0.963246125725883
TMEM50B,0.963246125725883
SMN2,0.963246125725883
AP003068.3,0.963246125725883
HCG18,0.963246125725883
AC012313.7,0.963246125725883
AC099343.2,0.963246125725883
CAMK2N2,0.963246125725883
DDX11,0.963246125725883
SLC35E2A,0.963246125725883
SRPX,0.963246125725883
AC010326.3,0.963246125725883
E2F6,0.963246125725883
CAP1P2,0.963246125725883
MIRLET7D,0.963246125725883
CYP4F25P,0.963246125725883
AL021068.1,0.963246125725883
ARHGEF33,0.963246125725883
AC004241.1,0.963246125725883
CACYBPP2,0.963246125725883
VARS2,0.963246125725883
ZNF768,0.96327094273281
CCK,0.963429325827718
WFIKKN1,0.963429878686051
RD3L,1.0
MMP10,0.963429878686051
FXYD2,0.963429878686051
LRRC42,0.963429878686051
CYC1,0.963429878686051
COL4A3,0.963429878686051
GDF6,0.963429878686051
ABCB7,0.963429878686051
CDS2,0.963429878686051
DCST1-AS1,0.963429878686051
FAHD2B,0.963433056699637
AL158212.3,0.963467716678267
POLR3B,0.963467716678267
DSC1,0.963467716678267
PCIF1,0.963500350373516
MAPK12,0.963500350373516
PIGK,0.963500350373516
HYAL1,0.963500350373516
AC097662.1,0.963500350373516
AC010997.3,0.963671730102354
LINC00562,0.963671730102354
AL365295.1,1.0
AC145138.1,0.963699180477615
AC009812.1,0.963964901038655
TCEANC2,0.963964901038655
SFTPD,0.963964901038655
AL645608.2,0.963983159568957
FKBP7,0.963983159568957
ZBTB46,0.963983159568957
AP000802.1,0.963983159568957
HYI,0.963983159568957
SMIM24,0.963983159568957
AC100793.2,1.0
PIP4P1,0.963983159568957
AL513217.1,0.963983159568957
ARMC12,0.963983159568957
SMARCA5,0.963983159568957
LINC02082,0.963983159568957
EDRF1-AS1,0.96405107974539
LRIG3,0.96405107974539
PTPRD-AS2,1.0
AC022968.1,1.0
HS6ST1P1,0.964300437889997
AC100803.3,0.964300437889997
MDN1,0.964300437889997
ACAD11,0.964300437889997
AL024508.2,0.964300437889997
TSTD2,0.964300437889997
ZNF530,0.964300437889997
TASP1,0.964300437889997
TMED2,0.964300437889997
PDCD2,0.964300437889997
UBAP2L,0.964300437889997
CDC14B,0.964300437889997
TP53AIP1,0.964300437889997
LCMT1-AS1,0.964300437889997
LINC01980,0.964300437889997
TMEM251,0.964300437889997
HIST3H2BA,1.0
SNORA37,1.0
BDH1,0.964300437889997
AC090948.1,0.964300437889997
AC093484.4,1.0
BMS1P4,0.964300437889997
ZAR1L,0.964300437889997
RNF14,0.964300437889997
AL160171.1,1.0
MYO1B,0.964300437889997
AC010654.1,0.964300437889997
ZNF66,0.964300437889997
CIPC,0.964300437889997
BCAP29,0.964300437889997
CLN6,0.964300437889997
MSMP,0.964300437889997
PTGER1,0.964300437889997
SNORA77,0.964300437889997
RNFT1P3,0.964300437889997
WSCD1,0.964300437889997
AC007878.1,0.964320464612899
SHLD2P1,0.964320464612899
LINC02054,1.0
SLC12A9-AS1,1.0
AC092755.1,1.0
AC016395.1,1.0
AC079779.3,1.0
AC141586.5,0.964320464612899
AGPAT4,0.964320464612899
AC079416.1,0.964320464612899
PRR13P2,1.0
AC005387.1,1.0
GAPDHP32,1.0
RNF139-AS1,0.964320464612899
MINCR,0.964320464612899
CENPS,0.964320464612899
AL138688.2,1.0
ROPN1L-AS1,1.0
DHODH,0.964320464612899
AC022306.2,0.964320464612899
JADE3,0.964320464612899
HIST1H3G,1.0
AP000813.1,1.0
AC009542.1,1.0
PPIAP14,1.0
GAPDHP33,1.0
DLG3-AS1,1.0
MLNR,1.0
AC000058.1,1.0
AL355493.2,1.0
AC004540.1,0.964320464612899
CDK2AP2P2,0.964320464612899
AL049840.4,0.964320464612899
ZNF546,0.964320464612899
DCBLD1,0.964320464612899
AL161910.1,0.964320464612899
ACER1,1.0
FRG1CP,0.964320464612899
GMPS,0.964320464612899
ETV2,0.964320464612899
YY1AP1,0.964320464612899
AC125603.4,0.964320464612899
ZNF660,0.964320464612899
SLC6A8,0.964320464612899
AC105020.6,0.964320464612899
RFPL2,0.964320464612899
WIZ,0.964320464612899
Z94721.2,0.964331173758798
AC017104.5,0.964331173758798
SSSCA1-AS1,0.964331173758798
LY6G5B,0.964358397136132
AC110285.4,0.964375567844959
UVRAG,0.964375567844959
CXorf58,0.96437819446744
PCNX3,0.96437819446744
AC061975.5,1.0
LY6D,1.0
OGFRP1,1.0
SBK3,1.0
MIA,1.0
AC044849.1,0.96439283900403
AC004825.2,0.964551981846311
IQCJ-SCHIP1,0.964551981846311
PGM5P4-AS1,1.0
OTOA,1.0
AC068946.1,1.0
KRT8P48,1.0
ANKRD18DP,1.0
AC012236.1,1.0
MTCYBP32,1.0
RNU6-172P,1.0
LINC01580,1.0
ACTBP11,1.0
ARRDC1-AS1,0.964551981846311
RAD51AP2,0.964551981846311
AC073321.1,0.964658129197733
AC016595.1,1.0
BMPR1AP1,1.0
AC004552.1,1.0
SLC25A14P1,1.0
HNRNPA1P12,1.0
AC009716.2,1.0
LCN2,1.0
KRTAP5-5,1.0
RNU6-181P,1.0
GTF2H4,0.964663618947035
UBE2T,0.964663618947035
KANK4,0.964663618947035
SDC1,0.964663618947035
AC006213.4,0.964663618947035
RAD51-AS1,0.964725202335835
AC004066.2,1.0
HSDL2,0.964725202335835
LRRC29,0.964783131492318
TSPAN15,0.964806644893006
RPL36AP15,0.964806644893006
DDX6,0.964806644893006
TSN,0.964806644893006
CEBPA-DT,0.964806644893006
AP001020.2,0.964806644893006
RN7SL605P,1.0
AC113348.2,1.0
AC079777.1,1.0
DNAJC5B,1.0
SNORD116-12,1.0
RPS3AP25,1.0
AC125603.3,1.0
AC244517.7,1.0
MIR3127,1.0
SNORA63C,1.0
AL355482.1,1.0
RPL36AP21,1.0
KRT18P20,1.0
RNU6-108P,1.0
RPL23AP2,1.0
SNORD114-3,1.0
FAM72C,0.965001058994069
ZNF750,1.0
AL121652.1,1.0
AC106707.1,1.0
NPY4R2,1.0
AC116914.1,1.0
TGIF2P1,1.0
AC138207.8,0.965001058994069
AVPR1A,0.965001058994069
AP001318.2,0.965001058994069
ACTBP2,0.965001058994069
AC087190.1,0.965001058994069
AF131216.4,0.965116287813387
ACKR2,0.965116287813387
AP000787.2,1.0
NRIP3,0.965217371544326
AC011815.3,0.965217371544326
SMIM11B,1.0
AC087521.4,0.965305461180321
IL13RA2,0.965527569657809
TMEM14C,0.965527569657809
AC004080.1,1.0
AC097263.1,1.0
AC009961.3,1.0
AC138123.1,1.0
OTOAP1,1.0
RPL39P40,1.0
AC022028.2,1.0
DCUN1D2-AS,1.0
HNRNPA1P8,1.0
AC007368.1,1.0
AL360182.1,1.0
AC112495.1,1.0
C4BPB,1.0
AC005486.1,1.0
AC092296.2,1.0
AC010326.1,1.0
AL606534.4,1.0
PCGF7P,1.0
AC022137.2,1.0
RPL13AP6,1.0
PTPN2P1,1.0
SLC2A3P2,1.0
AC087203.1,1.0
MIR6728,1.0
GPR89P,1.0
LINC01637,1.0
AC138393.2,1.0
AC112187.3,1.0
AC104966.1,1.0
RN7SL377P,1.0
LINC00316,1.0
TBX1,0.965527569657809
CHST3,0.965527569657809
KATNAL2,0.965671702233988
EXOC8,0.965671702233988
SHISA2,0.965674984363516
AC004980.2,1.0
MIR579,1.0
AC009271.1,0.965739684913129
AL034550.1,0.965739684913129
LINC01137,0.965739684913129
AC025162.1,1.0
RN7SL569P,1.0
AC083906.3,1.0
RNU6-126P,1.0
AL352979.2,1.0
MIR181D,1.0
SNORA35B,1.0
PACERR,1.0
AL133485.2,1.0
AC007846.1,1.0
RNA5SP466,1.0
AL355312.1,1.0
AC112715.1,1.0
C5orf60,1.0
ADH5P3,1.0
AC130456.3,1.0
AL161757.5,1.0
RF00019,1.0
AC010335.3,1.0
AC022031.2,1.0
Z97055.1,1.0
AC083902.1,1.0
AC236972.3,1.0
RPL23AP34,1.0
CYP4F26P,1.0
AC012100.2,1.0
LINC01136,1.0
AC073911.1,1.0
AC036214.4,1.0
YTHDF2P1,1.0
AL139246.4,1.0
AC008652.1,1.0
AC087276.3,0.965789507604626
FAR1-IT1,1.0
AC090625.2,1.0
AL591684.1,1.0
AC018641.1,1.0
AC011933.2,1.0
GJB7,1.0
AC011825.2,1.0
AC092134.2,1.0
AL022313.2,1.0
SAG,1.0
AC018953.1,1.0
SNORD116-19,1.0
AC233263.6,1.0
AC007225.1,1.0
AC099494.1,1.0
AC104564.2,1.0
AC090220.1,1.0
AC117383.1,1.0
AKAP17BP,1.0
AP001094.1,1.0
TPRG1LP1,1.0
MAGEA8-AS1,1.0
AC090950.2,1.0
AC129502.1,1.0
AC004241.2,1.0
AC005410.1,1.0
AL121790.2,1.0
RPL23AP20,1.0
AC063976.2,1.0
OR13C5,1.0
AL772307.1,1.0
AC025268.1,1.0
LINC01267,1.0
AP003392.1,1.0
AJ003147.1,1.0
UPK3BL1,1.0
HLA-DPA3,1.0
AL031713.1,1.0
AC015959.1,1.0
AL596275.2,1.0
FABP1,1.0
CYP51A1P3,1.0
KRT23,1.0
AC092306.1,1.0
TPRG1-AS1,1.0
AC132938.4,1.0
AC091917.2,1.0
ACTBP13,1.0
AC025575.2,1.0
RP9,0.965789507604626
AC099521.2,0.965789507604626
CNKSR3,0.965789507604626
C12orf54,0.965789507604626
AOC3,0.965899295581192
KLF1,1.0
MTUS2-AS1,1.0
AC243585.2,1.0
CHRD,0.965941342402843
TBCAP1,0.966013107755423
TIAM2,0.966013107755423
LINC00682,0.966013107755423
ATP5IF1,0.966013107755423
AC010680.2,0.966020669299495
SLC6A12,0.966030967227529
RPL12,0.966030967227529
GLYATL1,0.966057170646839
SNORD116-14,1.0
AC104078.1,1.0
C19orf47,0.966168125700483
IMMT,0.966168125700483
AC087393.2,0.966384635798455
BCAS1,0.966384635798455
AL139022.2,0.966384635798455
RNF169,0.966472728956453
AC138466.4,0.966490276585117
AC009950.1,1.0
AC100786.1,1.0
AC011468.1,0.966491503316541
AL359881.1,0.966506891115046
AC241584.1,1.0
MRPL27,0.966663083680456
MARCH7,0.966735284671214
CLEC4F,0.966735284671214
AL138781.2,0.966735284671214
AC012213.1,0.966735284671214
USP42,0.966735284671214
ZFHX2-AS1,0.966735284671214
PIGV,0.966735284671214
AC012508.2,0.966735284671214
UPB1,0.966735284671214
PHACTR2,0.966735284671214
CITED1,0.966735284671214
SCO1,0.966735284671214
SETD9,0.966735284671214
AC007938.1,0.966735284671214
SMIM20,0.966735284671214
ANKRD13D,0.96679075026478
AIDA,0.96679075026478
OR5AH1P,0.966824380145817
AL590434.1,0.966824380145817
VIL1,0.966824380145817
TMBIM7P,1.0
AL157832.3,0.966824380145817
PLIN1,0.966824755122044
AC012447.1,1.0
AC097505.1,1.0
ZNF703,0.966834335730241
TNFRSF13C,0.966834335730241
IFT80,0.966834335730241
CLEC11A,0.966834335730241
AC099811.1,0.966834335730241
TMEM179B,0.967001121168645
RASAL2-AS1,0.967072553059725
AC003002.3,0.967072553059725
ZNF322P1,0.967072553059725
SKIDA1,0.967072553059725
PPT2-EGFL8,0.967072553059725
AC004832.6,1.0
AC074351.1,0.967072553059725
C17orf58,0.967072553059725
AC016825.1,0.967072553059725
INE1,0.967072553059725
LRRIQ1,0.967072553059725
AC090116.1,1.0
LRRTM1,0.967072553059725
AC022960.2,0.967072553059725
SRRD,0.967072553059725
AC026412.3,1.0
AC105219.1,1.0
AC015674.1,0.967072553059725
MAP3K4,0.967072553059725
NDUFB9,0.967072553059725
RTBDN,0.967072553059725
AL669831.4,0.967072553059725
L34079.3,0.967072553059725
LINC00574,0.967072553059725
SPACA6P-AS,0.967072553059725
EXOSC2,0.967072553059725
PNPO,0.967072553059725
PCTP,0.967072553059725
ZDHHC3,0.967072553059725
PIK3R2,1.0
AC020904.3,1.0
AP001453.3,0.967083248261563
MARK3,0.967083248261563
GPRIN2,0.967083248261563
AC021739.5,0.967083248261563
DLEU2L,0.967083248261563
DLX2-DT,1.0
COL20A1,0.967083248261563
AIFM3,0.967083248261563
AC112907.3,0.967083248261563
AC093673.2,0.967083248261563
AC073863.1,1.0
AC084824.3,0.967083248261563
AVEN,0.967083248261563
PIGQ,0.967083248261563
NUPL2,0.967083248261563
FLJ42351,0.967293626235161
AC124242.1,0.96735217234501
AL772363.1,1.0
AC008073.3,1.0
DNAH8,1.0
LINC01497,1.0
AC118942.1,1.0
PDZK1P1,0.967485326846771
TMX2P1,0.967485326846771
AC098591.1,1.0
CHMP6,0.967485326846771
CYTH3,0.967485326846771
NSUN5P1,0.967485326846771
DSCR9,1.0
TRIM43B,1.0
LY6G6C,0.967539111287612
FXN,0.967539111287612
AL445253.1,0.967539111287612
AC104113.1,0.967539111287612
YWHAZP2,1.0
SLC25A11,0.967539111287612
TRMT5,0.967539111287612
AL008582.1,0.967539111287612
AC009118.3,0.967539111287612
PSMA6P1,0.967539111287612
CYP2W1,1.0
CREBRF,0.96764983785266
RNF227,0.967755990794892
WDR89,0.967975206785591
PTCD2,0.967977422296757
CREB1,0.967977422296757
NFIB,0.967977422296757
MT-TC,0.967977422296757
ZNF343,0.967977422296757
NFRKB,0.967977422296757
ACOXL-AS1,1.0
AL356608.1,1.0
AC007342.6,0.967977422296757
ITLN2,1.0
GPT,0.967978563221605
AC245140.2,0.967978563221605
AL021396.1,0.967978563221605
GFM1,0.967978563221605
CERS1,0.967978563221605
AC093510.1,1.0
FBXO38,0.968015227217194
AC015687.1,1.0
BACH1-IT2,1.0
TEX26-AS1,1.0
LINC01239,0.968151484753379
NMT2,0.968256629447906
CFAP300,0.96829741536388
GEMIN4,0.96829741536388
AC111182.1,0.96829741536388
RLIMP2,1.0
SNORD113-3,0.96829741536388
NAA30,0.96829741536388
RNF167,0.96829741536388
AC005220.1,0.96829741536388
SPR,0.968374793774416
MUTYH,0.968395454352582
REXO4,0.968395454352582
ATF7IP2,0.968395454352582
AL031663.3,1.0
LYPLAL1,0.968395454352582
MDM1,0.968395454352582
CCDC144NL,0.968395454352582
ARMC4,0.968395454352582
SYDE2,0.968395454352582
IQCC,0.968395454352582
LINC01607,0.968395454352582
ITFG1-AS1,0.968395454352582
B3GNT4,0.968395454352582
MBL3P,1.0
AC107075.1,1.0
AL354864.1,1.0
HNRNPA1P10,0.968395454352582
PAUPAR,0.968395454352582
CYP20A1,0.968395454352582
AC008750.4,0.968395454352582
DRP2,0.968395454352582
AC099508.1,0.968395454352582
U73169.1,1.0
HNRNPH1P1,1.0
SCIMP,1.0
RNF5P1,1.0
SYCE2,0.968395454352582
AC005911.1,0.968395454352582
ARHGAP17,0.968395454352582
SIAH1,0.968395454352582
CBS,0.968395454352582
SLU7,0.968395454352582
ELN,0.968395454352582
BX324167.2,0.968395454352582
DSG2-AS1,1.0
AC025918.1,0.968395454352582
PPP1R21,0.968395454352582
UQCRBP1,1.0
AL365356.1,1.0
TMPRSS7,0.968504618488904
LIPE-AS1,0.968504618488904
ADD1,0.968504618488904
EXOC2,0.968504618488904
SUDS3P1,0.968504618488904
TIMM21,0.968504618488904
AL121890.2,1.0
FRK,0.968504618488904
Z68871.1,0.968504618488904
ST13P5,0.968504618488904
E4F1,0.968504618488904
NUS1P2,0.968523547134923
PPIAP67,1.0
AC012464.3,1.0
AL450992.1,1.0
AC015819.2,1.0
F2RL3,1.0
KLHL3,0.96855107940951
CASC4,0.96855107940951
ZXDB,0.96855107940951
MARCH10,0.96855107940951
UTP6,0.96855107940951
FBLN2,0.96855107940951
TXNDC5,0.96855107940951
FAF2,0.96855107940951
AC025754.1,0.96855107940951
ZNF214,0.96855107940951
AKAP6,0.96855107940951
AC010491.1,0.96855107940951
C11orf54,0.96855107940951
ZNF521,0.96855107940951
SH3GL1,0.96855107940951
LINC02249,0.96855107940951
ERI3-IT1,1.0
AC005479.2,1.0
TMEM44,0.96855107940951
RPL21P119,0.96855107940951
TRIL,0.96855107940951
AC021127.1,1.0
SPTBN5,0.96864200851602
CSNKA2IP,1.0
LMNB1-DT,1.0
AC022001.3,1.0
AL121578.3,1.0
AC134312.1,1.0
DLX3,1.0
RNU6-1079P,1.0
UPK1A-AS1,1.0
TCF3P1,1.0
AC145207.6,1.0
AL049836.1,1.0
AL353803.2,1.0
OIT3,1.0
ZNF641,0.968668035440164
ZNF761,0.968668035440164
HS1BP3-IT1,1.0
LINC02177,0.968770062845344
DUSP11,0.968811238217368
CCDC87,0.968811238217368
LINC00471,0.968811431022749
KCNE1,1.0
SYT15,0.96886016511138
NETO2,0.96886016511138
SELENOV,0.968871051017115
AC010336.2,1.0
AL441992.1,0.968980388531158
HSPB9,1.0
AC010632.2,1.0
AC010285.1,1.0
AP000866.5,1.0
MIR3124,1.0
AC079907.1,1.0
RPSAP31,1.0
AC123567.2,1.0
FILIP1,0.969023625390348
KHDRBS2-OT,0.969023625390348
AC006252.1,0.969023625390348
MTHFD1,0.969023625390348
EBLN2,0.969023625390348
LINC02340,0.969023625390348
SNORA5A,1.0
KRT15,1.0
AL157911.1,1.0
LINC00540,1.0
AC011511.4,1.0
TAF9,0.969023625390348
PMF1,0.969023625390348
FAM178B,0.969023625390348
QSER1,0.969023625390348
MRPL39,0.969023625390348
CRHR2,0.969023625390348
LRRN4CL,0.969023625390348
TRMT13,0.969023625390348
IMMP1L,0.969023625390348
RAET1E-AS1,0.969023625390348
PGBD4P8,0.969023625390348
AC003681.1,0.969023625390348
C5orf24,0.969023625390348
GGPS1,0.969023625390348
AC010761.5,1.0
AC010255.1,1.0
HMGB3,0.969023625390348
IL26,1.0
LINC01539,1.0
AC144831.1,0.969023625390348
DYNC1I2P1,0.969023625390348
RTEL1,0.969023625390348
ELP5,0.969023625390348
AP004609.3,0.969023625390348
ZBTB40-IT1,0.969023625390348
AC020907.5,0.969023625390348
RIN1,0.969023625390348
RNF25,0.969023625390348
OR2L13,0.969023625390348
AP001628.1,0.969023625390348
SMCR5,1.0
IPMK,0.969023625390348
C11orf24,0.969023625390348
SOX30,1.0
AC087289.5,1.0
LINC00269,1.0
LINC00870,1.0
MARCKSL1,0.969023625390348
MIR6859-1,0.969023625390348
C16orf92,0.969023625390348
FAM71F1,0.969023625390348
AC027237.3,0.969023625390348
AC008691.1,0.969023625390348
AC026412.1,0.969023625390348
MRPL40,0.969023625390348
